"","SU_ID","ID","lon","lat","y.logsize","y.pres","Forest","Agriculture","Builtup","Roads","Bare","Quarry","RGA","CRL","YPD","YPC","YPV","YPI","BAP","BAO","BAY","IGO","IPL","IGY","IBP","OPL","PBA","PPD","PCR","PLI","PIC","PLP","scaledSU_Area","scaledSU_Perimeter","scaledSU_P.A","scaledSU_P.sqrt.A","scaledSU_Max.Distance","scaledSU_D.A","scaledSU_D.sqrt.A","scaledDist2Stream..MEAN.","scaledDist2Stream..STDDEV","scaledEastness..MEAN.","scaledEastness..STDDEV.","scaledElevation..MEAN.","scaledElevation..STDDEV.","scaledNorthness..MEAN.","scaledNorthness..STDDEV.","scaledPlanarCurvature..MEAN.","scaledPlanarCurvature..STDDEV.","scaledProfileCurvature..MEAN.","scaledProfileCurvature..STDDEV.","scaledRSP..MEAN.","scaledRSP..STDDEV.","scaledSlope..MEAN.","scaledSlope..STDDEV.","scaledTWI..MEAN.","scaledTWI..STDDEV.","scaledSU_Area.levels","scaledSU_Perimeter.levels","scaledSU_P.A.levels","scaledSU_P.sqrt.A.levels","scaledSU_Max.Distance.levels","scaledSU_D.A.levels","scaledSU_D.sqrt.A.levels","scaledDist2Stream..MEAN.levels","scaledDist2Stream..STDDEV.levels","scaledEastness..MEAN.levels","scaledEastness..STDDEV.levels","scaledElevation..MEAN.levels","scaledElevation..STDDEV.levels","scaledNorthness..MEAN.levels","scaledNorthness..STDDEV.levels","scaledPlanarCurvature..MEAN.levels","scaledPlanarCurvature..STDDEV.levels","scaledProfileCurvature..MEAN.levels","scaledProfileCurvature..STDDEV.levels","scaledRSP..MEAN.levels","scaledRSP..STDDEV.levels","scaledSlope..MEAN.levels","scaledSlope..STDDEV.levels","scaledTWI..MEAN.levels","scaledTWI..STDDEV.levels"
"2087","Pol_2089",2088,-61.331294,15.22814372,4.912654886,1,0.17,0.83,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,-0.486725101,-0.734782723,-0.338218369,-0.989638473,-0.849185618,-0.388206324,-1.066677415,0.334815988,-0.123040612,1.760410267,-2.215495696,-0.073118669,-0.246825529,0.300205813,-0.274962806,1.221024804,-0.292420847,-0.094253029,-0.962222412,1.784622918,-0.407084967,0.289235721,-0.824463439,-0.40610373,-0.986704983,-0.488172421,-0.726512529,-0.326527625,-0.991585166,-0.882782416,-0.412307636,-1.006615734,0.303286717,-0.135471995,1.719555603,-2.174158402,-0.019535501,-0.260582205,0.266747032,-0.349811132,1.456427702,-0.347345025,-0.075345452,-0.942315319,1.676933717,-0.277906344,0.354326321,-0.863379605,-0.445244206,-0.991743472
"2088","Pol_2090",2089,-61.33129143,15.22502812,4.382026635,1,0.24,0.76,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,-0.501390798,-0.77233811,-0.345371061,-1.068383755,-0.905189319,-0.415856296,-1.18367248,0.708151693,-0.318871127,1.862134813,-2.511633471,-0.05188095,0.096287077,-0.153946991,-1.098576092,1.360513408,-0.006289735,-0.097019991,-0.962120975,1.750844029,-0.187417985,0.627654911,-1.228820923,-0.436040856,-0.863158702,-0.488172421,-0.726512529,-0.326527625,-1.116706605,-0.882782416,-0.412307636,-1.146960429,0.708151693,-0.344473139,1.719555603,-2.174158402,-0.019535501,0.031776602,-0.144400831,-1.050951202,1.456427702,-0.017696266,-0.075345452,-0.942315319,1.676933717,-0.277906344,0.6766842,-1.323223576,-0.445244206,-0.826565187
"2089","Pol_2091",2090,-61.33318696,15.2234145,9.302737221,1,1,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0.42,0,0,0,0.35,0,0,0,0,-0.442475374,-0.070733729,0.598063012,1.144883408,0.034590758,0.53355798,1.277231889,-0.319040669,0.288067876,1.539916703,-1.460371655,0.255846089,3.335664859,0.394420784,0.647728715,0.585322646,2.936595374,0.435927719,1.483839504,0.835434794,0.610534412,1.845999031,0.664349478,-1.444646576,-0.295325075,-0.441000955,-0.080240415,0.487406658,1.251936815,0.07814451,0.428133221,1.291137391,-0.343354519,0.303783124,1.53504503,-1.630739471,0.316436244,2.926369406,0.445372988,0.717672682,0.632072925,2.790004162,0.406720893,1.682377892,0.883270454,0.611062103,1.61573621,0.570757038,-1.469809461,-0.320338058
"2090","Pol_2092",2091,-61.32156417,15.22694274,7.203405521,1,0,1,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,-0.630983001,-0.799583523,0.978538144,-0.158245591,-0.825425884,0.982906989,0.137068698,-1.556836921,-1.638253524,0.113374061,1.904196687,-1.007778299,-0.905779896,-0.440509343,1.121975147,-3.312481835,2.150097749,-3.186179836,2.247764705,-1.298912865,-0.966753463,1.35981555,1.928437936,0.596628404,1.993837932,-0.641305939,-0.818482586,1.139443662,-0.176414025,-0.790427941,1.056689535,0.089883829,-1.503502945,-1.558952992,0.092323402,1.616034163,-0.96709469,-0.873352559,-0.336296781,1.075606044,-2.534623259,1.833998568,-3.127843044,1.682377892,-1.530543416,-1.130263627,1.296318453,1.755077505,0.573038382,2.011973325
"2091","Pol_2093",2092,-61.32153268,15.22510004,7.357556201,1,0,0.99,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.674330393,-0.974298941,1.371094715,-0.545156477,-1.023995788,1.514170888,-0.095456397,-1.365027464,-1.400861536,0.56610468,-0.381885529,-1.143432751,-0.942227159,-1.263122392,0.326864841,1.396338349,2.352857487,-3.574476898,3.358859471,-1.546722991,-0.894998115,0.033148765,5.002164652,2.80337525,5.056578644,-0.677496019,-0.996161409,1.139443662,-0.496738267,-0.975562942,1.891659542,-0.037740646,-1.29297698,-1.319519174,0.483622212,-0.347383672,-1.121619019,-0.981383283,-1.287575219,0.389056866,1.456427702,2.790004162,-3.127843044,3.453399145,-1.530543416,-1.130263627,0.046158973,3.315403957,3.111119492,3.003062641
"2092","Pol_2094",2093,-61.35806026,15.22529165,7.77148876,1,0.62,0.34,0,0.02,0.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.41098645,-0.624310917,-0.437274138,-0.896424902,-0.650214625,-0.383031196,-0.775735137,-0.455953777,0.387121261,-1.558219937,-1.653753374,-0.398663069,0.747943411,0.027515048,0.709241936,-0.68938468,0.50285635,0.011045264,-0.571536194,-0.549422517,0.677983806,0.886467523,-0.893195629,0.191170391,0.52119817,-0.441000955,-0.638006287,-0.423269287,-0.894793696,-0.689527261,-0.412307636,-0.796674911,-0.453771188,0.303783124,-1.480597353,-1.630739471,-0.432896921,0.707975479,0.056351855,0.717672682,-0.598424898,0.537456162,-0.001175487,-0.58386084,-0.537903585,0.669567144,0.869922522,-0.863379605,0.138733313,0.537397944
"2093","Pol_2095",2094,-61.3410784,15.22468479,8.311889558,1,0.86,0.14,0,0,0,0,0,0,0,0.59,0.01,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,-0.264402551,-0.452394164,-0.5805083,-0.81159589,-0.54156618,-0.581903988,-0.914590753,-0.210760205,-0.210527995,-1.479603174,-1.133382885,0.570678728,1.629979849,0.447976744,0.626685791,0.472512191,1.558478986,0.207345877,0.053369024,0.121750885,0.807785104,1.711449487,-0.630082924,-1.128958934,-0.575966343,-0.245144425,-0.471201706,-0.573535927,-0.786652679,-0.500001887,-0.551740382,-0.894477919,-0.23793848,-0.240722746,-1.480597353,-1.026848169,0.510893742,1.844132682,0.445372988,0.554304918,0.450153362,1.833998568,0.201658232,0.001458425,0.162778151,0.792392374,1.61573621,-0.590421826,-1.210417831,-0.579984617
"2094","Pol_2096",2095,-61.36137901,15.22371805,NA,0,0.38,0.01,0.02,0.09,0.5,0,0,0,0.39,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.690312632,-0.981012248,2.437386793,-0.128528908,-0.967117615,3.142266294,0.875244999,-0.08115267,-0.192087087,-1.813771078,-2.549544412,-1.175480889,-1.301273704,0.608270635,-1.550449143,-1.480328253,-0.898003971,-5.02713218,-0.132667202,-2.055737771,-2.730590467,-0.542242433,0.506112579,1.805634101,0.000558338,-0.677496019,-0.996161409,1.874067212,-0.176414025,-0.975562942,3.632498817,0.896738412,-0.118508968,-0.240722746,-1.682187763,-2.174158402,-1.182555505,-1.334917925,0.664616401,-1.68297884,-1.348716055,-0.934124653,-3.127843044,-0.118313807,-2.028447496,-2.649985751,-0.488612302,0.570757038,1.86937705,0.052718235
"2095","Pol_2097",2096,-61.33503728,15.22218603,9.028818495,1,1,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0.28,0,0,0,0.37,0,0,0,0,-0.41005726,-0.229941389,0.151170024,0.398470351,-0.289422726,0.002294082,0.187546081,-0.217720748,-0.190797471,0.499653839,0.774674476,0.429836968,2.27831251,-1.113430518,0.064948309,-1.007235759,2.291262217,0.480813999,0.698612445,0.840578511,0.334942796,1.726021337,-0.417273189,-1.350071697,-0.580504149,-0.441000955,-0.184636981,0.11546667,0.424948987,-0.293708517,-0.056332731,0.245685272,-0.23793848,-0.240722746,0.483622212,0.842987394,0.510893742,1.844132682,-1.16763057,0.091122992,-0.867747156,2.790004162,0.55014178,0.755569556,0.883270454,0.360034477,1.61573621,-0.383635034,-1.210417831,-0.579984617
"2096","Pol_2098",2097,-61.33570055,15.22083126,8.567886306,1,0.9,0.1,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0.48,0,0,0,0.3,0,0,0,0,-0.427674233,-0.404525758,-0.03227549,-0.091408575,-0.372463007,-0.01796285,0.049802436,-0.738627621,-0.471399453,1.520921206,-1.128927244,0.291417114,1.629504224,-0.307174759,0.496022804,-0.71580875,1.579079873,-0.042449343,0.187672167,0.353639983,0.63310901,1.399755907,0.014298276,-1.060711699,-0.337224008,-0.441000955,-0.381613508,-0.024521731,-0.051762666,-0.405962321,-0.056332731,0.089883829,-0.684491156,-0.450222379,1.53504503,-1.026848169,0.316436244,1.844132682,-0.336296781,0.554304918,-0.598424898,1.833998568,-0.075345452,0.139895143,0.378991159,0.611062103,1.296318453,0.02293429,-1.037484871,-0.320338058
"2097","Pol_2099",2098,-61.33700244,15.22168295,NA,0,1,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0.06,0,0,0,0.66,0,0,0,0,-0.542122568,-0.800795689,-0.177312851,-0.978281364,-0.766876893,0.022994595,-0.514418439,0.105256583,0.415624296,1.115602705,-0.069444944,0.769412057,0.811364704,-1.013490495,-0.466731731,1.620688871,1.25935134,1.005153381,-0.145448317,1.334779024,0.106347291,1.389230246,-1.333199512,-1.237006154,-0.601271893,-0.531436775,-0.818482586,-0.131691899,-0.991585166,-0.790427941,0.062177711,-0.49308103,0.125280362,0.516282626,1.185465388,-0.060060467,0.723077964,0.707975479,-1.036968685,-0.519569836,1.456427702,1.319425739,1.250336997,-0.118313807,1.163671061,0.125096133,1.296318453,-1.323223576,-1.210417831,-0.579984617
"2098","Pol_2100",2099,-61.34083574,15.21980718,7.875499292,1,0.68,0.32,0,0,0,0,0,0,0.04,0.61,0.04,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0.115966519,0.694506707,-0.323432132,0.911833937,0.973024833,-0.275684246,1.046163617,0.196396324,0.760226691,-1.434311054,-0.875356382,0.259276884,1.917548459,-0.374451199,0.578707922,0.473782579,1.846822274,0.169377004,0.568823268,-0.129302413,0.844575683,1.411470302,0.637710217,-0.940033732,0.476489687,0.148707613,0.76976044,-0.326527625,0.875893004,0.849257472,-0.25646234,0.896738412,0.125280362,0.739388989,-1.480597353,-0.835594105,0.316436244,1.844132682,-0.336296781,0.554304918,0.450153362,1.833998568,0.170760485,0.515010717,-0.080010728,0.866875881,1.296318453,0.570757038,-0.919252604,0.537397944
"2099","Pol_2101",2100,-61.32717741,15.22353118,9.399306471,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.593304835,-0.886023705,0.002406051,-1.036903538,-1.059948601,-0.230586698,-1.290336067,-0.809850098,-0.370060831,1.015304589,-0.101269963,-0.863501594,-0.38858584,-0.723539578,0.988746281,-0.670582937,3.460327993,-0.117311049,2.187206566,-0.476022494,0.290680121,1.832067236,2.402028405,-0.57369618,1.092622531,-0.606754857,-0.897196928,-0.024521731,-0.991585166,-1.097303306,-0.25646234,-1.305443858,-0.80105621,-0.344473139,1.011325909,-0.060060467,-0.868597279,-0.39148586,-0.728620537,1.075606044,-0.598424898,2.790004162,-0.075345452,1.682377892,-0.537903585,0.247863317,1.61573621,1.755077505,-0.55957751,1.251356798
"2100","Pol_2102",2101,-61.32822833,15.22212117,7.339537695,1,0.91,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.673057691,-1.04145837,0.738712587,-1.099720302,-1.183203802,0.484763912,-1.141668597,-0.177005281,-0.353378222,0.990361701,-0.070045938,-0.916846423,-0.385103997,-1.140170721,-0.593993909,0.014664354,4.259545628,-0.326370433,2.73091113,-0.618318386,-0.110332963,2.512692968,1.848710933,-1.724230608,-0.140697304,-0.677496019,-0.996161409,0.770629221,-1.116706605,-1.228590826,0.428133221,-1.146960429,-0.118508968,-0.344473139,1.011325909,-0.060060467,-0.96709469,-0.39148586,-1.16763057,-0.679621643,-0.004391467,2.790004162,-0.365415348,3.453399145,-0.537903585,-0.0559914,2.092975477,1.755077505,-1.469809461,-0.153363652
"2101","Pol_2103",2102,-61.3599868,15.22340534,NA,0,0.81,0.17,0,0.01,0,0,0,0,0.42,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.481313582,-0.785933385,-0.461256694,-1.204039769,-0.897189622,-0.473817734,-1.233524672,0.444322467,-0.324886499,-1.602712391,-1.623855679,-0.705185992,0.080836081,0.64984573,-0.1746763,1.274127023,0.741978727,0.42547475,-0.451586446,-0.814387438,-0.004224967,1.24867666,-1.172444036,-0.988272114,-0.906702948,-0.488172421,-0.818482586,-0.501558207,-1.116706605,-0.882782416,-0.481062914,-1.146960429,0.481504975,-0.344473139,-1.682187763,-1.630739471,-0.684457355,0.031776602,0.664616401,-0.179387199,1.456427702,0.77599093,0.406720893,-0.414308195,-0.757452752,-0.0559914,1.296318453,-1.323223576,-1.037484871,-0.826565187
"2102","Pol_2104",2103,-61.35932948,15.22078454,NA,0,0.77,0.22,0,0,0,0,0,0,0.15,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.212602217,-0.496654842,-0.709076437,-1.045078892,-0.550992733,-0.657017281,-1.040657529,0.595453586,0.405125432,-1.190872784,-0.689504351,-0.311488831,0.887632392,0.886391794,0.71733328,0.089617246,0.797767035,0.315718573,-0.419532222,0.428595821,0.802181032,1.050801633,-1.185914799,-0.88653685,-0.584791616,-0.245144425,-0.471201706,-0.704628544,-0.991585166,-0.59817902,-0.674612718,-1.006615734,0.708151693,0.516282626,-1.150012226,-0.660981342,-0.3096861,0.954033144,0.879018736,0.717672682,0.119598403,0.77599093,0.310338368,-0.414308195,0.475855421,0.792392374,1.060683592,-1.323223576,-0.919252604,-0.579984617
"2103","Pol_2105",2104,-61.33447973,15.22498833,6.962243464,1,1,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,-0.544996066,-0.637754807,0.265733311,-0.255587798,-0.612229188,0.330840807,0.049710945,-0.052393748,-0.348511337,0.771302427,-1.054314258,0.762707129,1.061454413,-1.529003915,-1.846733523,0.230122159,1.005020255,0.710318161,-0.011601642,1.372871559,-0.15617871,1.591774396,-0.753976383,-1.143993399,-1.178250505,-0.531436775,-0.638006287,0.273216589,-0.28204648,-0.59817902,0.428133221,0.089883829,-0.002676905,-0.344473139,0.851886917,-1.026848169,0.723077964,0.954033144,-1.594135586,-1.68297884,0.195313528,1.067721612,0.780260823,0.001458425,1.676933717,-0.277906344,1.61573621,-0.710244545,-1.210417831,-1.261588409
"2104","Pol_2106",2105,-61.34703539,15.22574807,7.436027816,1,0.16,0.84,0,0,0,0,0,0,0.03,0.01,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627583165,0.131088896,-0.948541354,-0.838533263,-0.027276905,-0.903353394,-1.102393032,1.052547612,1.942385331,0.851459578,0.317415204,-0.189583811,0.470611149,1.358431843,-0.896659047,-0.134987354,-0.581109788,-0.047214667,-0.76071698,0.530517618,1.128072102,0.120590201,-0.454354304,0.363533176,-0.195387756,0.553056305,0.186951111,-0.948631514,-0.786652679,-0.067056305,-0.877477752,-1.146960429,0.956484094,1.941335669,0.851886917,0.375904988,-0.177911057,0.522994543,1.366920257,-0.852462117,-0.110595904,-0.559264552,-0.075345452,-0.775678999,0.475855421,1.1550107,0.046158973,-0.483631676,0.400098588,-0.153363652
"2105","Pol_2107",2106,-61.34836505,15.21982584,7.630461262,1,0.69,0.31,0,0,0,0,0,0,0.05,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389476837,0.292517542,-0.771887892,-0.323067131,0.243206709,-0.74248083,-0.52503612,1.107092716,1.323883291,-1.371381099,-0.999250827,0.205447263,0.204545482,0.171066327,1.224942929,-0.079598437,0.208982622,0.296196116,-0.238973617,0.405077151,0.596719476,0.75259957,0.171597677,-0.254681214,0.330551462,0.32000642,0.348363315,-0.772729386,-0.28204648,0.238265029,-0.732278434,-0.49308103,0.956484094,1.36747007,-1.305759394,-1.026848169,0.140055029,0.179568029,0.056351855,1.265786567,-0.058891112,0.1470417,0.310338368,-0.218686133,0.378991159,0.611062103,0.6766842,0.142969697,-0.19873668,0.3500675
"2106","Pol_2108",2107,-61.34514485,15.2163534,5.497168225,1,0.58,0.42,0,0,0,0,0,0,0.11,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994947395,0.43650771,-0.971321777,-0.663844671,0.44558993,-0.887088705,-0.769090289,1.530937572,2.000992555,1.415964595,-0.840795807,-0.021412495,0.596353763,-0.599350722,0.273402237,0.187437122,-0.50008885,0.078528404,-0.758637513,0.557442753,0.975189624,0.406405092,-0.517469552,0.191475981,-0.535070281,0.871387534,0.520811325,-0.948631514,-0.688060077,0.417489737,-0.877477752,-0.796674911,1.314053722,1.941335669,1.358760011,-0.835594105,-0.019535501,0.522994543,-0.535121913,0.226870221,0.195313528,-0.457089683,0.059159667,-0.775678999,0.595873213,0.967163452,0.354326321,-0.483631676,0.138733313,-0.579984617
"2107","Pol_2109",2108,-61.33212978,15.22150323,10.7331741,1,1,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0.81,0,0,0,0.01,0,0,0,0,-0.296731461,-0.388952472,-0.445027897,-0.547346821,-0.421008763,-0.434930341,-0.56136637,-0.573558182,-0.606003854,0.921722093,0.504517577,-0.382459079,1.380084071,-0.84723167,0.392620587,0.049727062,3.523167611,-0.07257849,1.947459226,-0.048631334,0.370699101,1.887809307,0.855746691,-1.368683425,0.306579052,-0.318266217,-0.381613508,-0.423269287,-0.59962565,-0.405962321,-0.412307636,-0.598599803,-0.564764003,-0.554850417,0.851886917,0.512738062,-0.3096861,1.287550426,-0.888373278,0.389056866,0.057984585,2.790004162,-0.075345452,1.682377892,-0.080010728,0.360034477,1.61573621,0.796023726,-1.469809461,0.3500675
"2108","Pol_2110",2109,-61.36208899,15.21925679,NA,0,0.97,0.03,0,0,0,0,0,0,0.03,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.408457628,-0.631172093,-0.455486455,-0.927743805,-0.759683703,-0.507086417,-1.076946725,2.159446136,0.371887532,-1.538104514,-1.56231948,-0.718355191,0.125110671,0.916862442,-0.660211242,0.711091059,0.570742495,0.29004731,-0.675255955,-0.634824546,-0.15595708,1.081271235,-1.533792257,-0.822439983,-0.876698227,-0.383637465,-0.638006287,-0.423269287,-0.894793696,-0.790427941,-0.481062914,-1.146960429,1.857070407,0.303783124,-1.480597353,-1.630739471,-0.684457355,0.179568029,0.879018736,-0.679621643,0.632072925,0.537456162,0.310338368,-0.650099475,-0.757452752,-0.0559914,1.060683592,-1.323223576,-0.798976884,-0.826565187
"2109","Pol_2111",2110,-61.35492479,15.22022737,9.357380115,1,0.4,0.58,0.02,0.01,0,0,0,0,0.64,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139790099,0.127966054,-0.666701244,-0.274491807,-0.186480608,-0.761111293,-0.892544872,0.055729523,0.288424705,0.131430394,1.329398301,0.046241862,0.705355732,1.276318623,-0.270394455,0.517738004,1.312927473,-0.066890845,0.363057464,0.150699034,1.219404766,1.105425279,0.69304587,0.08429574,2.170845582,0.148707613,0.05728393,-0.63325189,-0.28204648,-0.181947488,-0.795784653,-0.894477919,-0.002676905,0.303783124,0.092323402,1.270873977,-0.019535501,0.707975479,1.214407411,-0.349811132,0.450153362,1.319425739,-0.075345452,0.323167199,0.162778151,1.1550107,1.060683592,0.796023726,0.138733313,2.011973325
"2110","Pol_2112",2111,-61.35991375,15.21793491,8.745125259,1,0.39,0.61,0,0,0,0,0,0,0.55,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.396830339,-0.185464272,0.151410451,0.471210039,-0.102540022,0.144684044,0.614528859,-0.826799786,-0.685581731,-0.931307595,-0.03420048,-0.167360044,1.499820226,-0.956595079,0.408171987,-0.371025445,3.393409675,0.297579597,1.607948186,-0.06311448,0.814792834,1.944617732,0.543731153,-1.528700551,0.186389753,-0.383637465,-0.184636981,0.11546667,0.424948987,-0.067056305,0.240719642,0.62447795,-0.80105621,-0.684601109,-0.867964054,-0.060060467,-0.177911057,1.287550426,-0.888373278,0.389056866,-0.427430673,2.790004162,0.310338368,1.682377892,-0.080010728,0.792392374,2.092975477,0.570757038,-1.469809461,0.182195788
"2111","Pol_2113",2112,-61.33263261,15.21880502,10.32246101,1,0.78,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.568976131,-0.899973943,-0.259719076,-1.266245303,-1.047857899,-0.36203496,-1.377866246,-0.312037453,-0.588716814,0.918558797,0.877292374,-0.704580146,-0.000255425,-0.518795788,0.894589375,1.794986106,5.461310128,-0.172189137,4.304864839,-0.353403361,-0.309694417,2.301813507,2.08016809,-1.902166269,0.182195788,-0.568425919,-0.897196928,-0.233692894,-1.3062151,-1.097303306,-0.335937527,-1.305443858,-0.343354519,-0.554850417,0.851886917,0.842987394,-0.684457355,0.031776602,-0.535121913,0.87053256,1.456427702,2.790004162,-0.187714871,3.453399145,-0.372104899,-0.277906344,2.092975477,1.755077505,-1.469809461,0.182195788
"2112","Pol_2114",2113,-61.33353919,15.21688836,9.524859098,1,0,1,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,-0.454929896,-0.725996678,-0.452000269,-1.085814513,-0.812776612,-0.444541293,-1.075633004,-0.405136346,-0.25596336,1.123440214,0.737792823,-0.589590588,-0.080106823,0.071883726,0.983193664,-0.052666211,3.015196745,0.259303283,2.73562797,0.093818779,-0.077373417,1.813526798,0.693803619,-1.422011402,-0.07700061,-0.441000955,-0.726512529,-0.423269287,-1.116706605,-0.790427941,-0.412307636,-1.146960429,-0.453771188,-0.240722746,1.185465388,0.66476867,-0.574007687,-0.112401368,0.056351855,1.075606044,-0.058891112,2.790004162,0.245622191,3.453399145,0.040084174,-0.0559914,1.61573621,0.796023726,-1.469809461,-0.059757245
"2113","Pol_2115",2114,-61.36373952,15.21918775,NA,0,0.39,0,0.04,0.13,0.43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.666442627,-0.764659236,2.608209909,0.840281421,-0.666885415,3.108406168,1.8697353,1.497867857,1.834413136,-1.664392746,-2.418741995,-1.154894121,-1.209891496,0.981781619,-1.852055347,-1.364977022,-0.427916615,-3.460877718,0.007316436,-2.028213897,-2.659489456,-0.028813535,1.19156187,0.559617786,-0.789095479,-0.677496019,-0.726512529,1.874067212,0.875893004,-0.689527261,3.632498817,1.883466031,1.314053722,1.941335669,-1.682187763,-2.174158402,-1.121619019,-1.208635836,1.056048629,-1.68297884,-1.348716055,-0.457089683,-3.127843044,0.001458425,-2.028447496,-2.649985751,-0.093804399,1.127627167,0.573038382,-0.826565187
"2114","Pol_2116",2115,-61.3602313,15.2166496,9.689055942,1,0.28,0.72,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34883183,-0.188667428,-0.054935699,0.227284041,-0.104599554,-0.035262565,0.375286193,-0.202885549,-0.137357823,-0.902203302,-0.31439466,-0.195319438,1.516417923,1.258661815,0.122273309,-0.38957311,3.090548983,0.167839802,1.829335352,-0.00961801,0.577511544,1.990489596,0.492128204,-1.574620156,-0.274320563,-0.318266217,-0.184636981,-0.024521731,0.272137375,-0.067056305,-0.056332731,0.428122995,-0.23793848,-0.135471995,-0.867964054,-0.347383672,-0.177911057,1.287550426,1.214407411,0.091122992,-0.427430673,2.790004162,0.170760485,1.682377892,0.040084174,0.561274509,2.092975477,0.417217468,-1.469809461,-0.242071067
"2115","Pol_2117",2116,-61.35512328,15.2153271,8.165079259,1,0.65,0.35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.313878808,-0.488213849,-0.517877164,-0.781191521,-0.718018479,-0.646075581,-1.209544572,0.60079073,0.804316258,-0.692294011,0.753722603,0.740354923,-0.235419709,-0.680999289,1.147206292,0.416869196,-0.02668323,0.381971951,-0.272600121,1.130418338,0.086717206,0.107565607,0.437140723,-0.307564962,-0.485893362,-0.318266217,-0.471201706,-0.501558207,-0.786652679,-0.689527261,-0.674612718,-1.146960429,0.708151693,0.739388989,-0.699373115,0.842987394,0.723077964,-0.260582205,-0.728620537,1.075606044,0.450153362,-0.017696266,0.406720893,-0.318855584,1.163671061,0.125096133,0.046158973,0.417217468,-0.32674589,-0.492120217
"2116","Pol_2118",2117,-61.363172,15.21511958,NA,0,0.03,0.34,0.64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.442651734,-0.683468633,-0.423870354,-0.982186933,-0.76603651,-0.42384078,-0.984697707,2.961693137,0.872096716,-1.910055147,-2.892856715,-0.676066285,0.040830107,0.152808871,-1.707178204,0.691018928,-0.541567146,0.284359665,-1.021106834,-0.0444583,0.331755546,0.103799734,-1.767646072,0.12835837,-1.255921051,-0.441000955,-0.638006287,-0.423269287,-0.991585166,-0.790427941,-0.412307636,-1.006615734,2.810783376,0.739388989,-1.682187763,-2.174158402,-0.684457355,0.031776602,0.056351855,-1.68297884,0.632072925,-0.559264552,0.310338368,-1.058156851,-0.080010728,0.360034477,0.046158973,-1.793005774,0.138733313,-1.261588409
"2117","Pol_2119",2118,-61.35159301,15.21649664,7.238496841,1,0.79,0.21,0,0,0,0,0,0,0.98,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175010457,-0.509593482,-0.770745866,-1.149129502,-0.643958622,-0.756084025,-1.296587971,0.987810347,1.109676397,1.221681204,-0.44286909,0.557050457,0.485360017,1.007628405,0.109029842,0.694830092,-0.311293472,0.144166902,-0.643100293,1.200919917,0.499065081,0.871577671,-0.765389419,-0.409172327,-1.167154067,-0.161439462,-0.471201706,-0.772729386,-1.116706605,-0.689527261,-0.732278434,-1.305443858,0.956484094,1.039396634,1.185465388,-0.497573306,0.510893742,0.522994543,1.056048629,0.091122992,0.632072925,-0.347345025,0.138940417,-0.650099475,1.163671061,0.501249719,0.869922522,-0.710244545,-0.445244206,-1.261588409
